1.721	16.46	55.05
1.722	16.46	55.05
1.722	16.47	55.05
1.723	16.46	55.05
1.724	16.46	55.05
1.724	16.45	55.05
1.724	16.45	55.05
1.725	16.45	55.05
1.726	16.44	55.05
1.726	16.43	55.05
1.727	16.39	55.05
1.728	16.39	55.05
1.728	16.41	55.05
1.729	16.39	55.05
1.730	16.39	55.05
1.731	16.39	55.05
1.731	16.37	55.05
1.732	16.38	55.05
1.732	16.37	55.05
1.733	16.36	55.05
1.734	16.36	55.05
1.734	16.34	55.05
1.734	16.35	55.05
1.735	16.35	55.05
1.735	16.33	55.05
1.736	16.34	55.04
1.736	16.32	55.05
1.737	16.32	55.04
1.737	16.32	55.05
1.738	16.30	55.05
1.738	16.30	55.04
1.739	16.31	55.04
1.740	16.28	55.04
1.741	16.28	55.04
1.742	16.27	55.04
1.743	16.26	55.04
1.744	16.26	55.04
1.745	16.23	55.04
1.746	16.23	55.04
1.747	16.23	55.04
1.748	16.20	55.04
1.749	16.20	55.04
1.750	16.19	55.04
1.751	16.18	55.04
1.751	16.18	55.04
1.752	16.16	55.04
1.753	16.16	55.04
1.754	16.16	55.04
1.754	16.14	55.04
1.754	16.15	55.04
1.755	16.14	55.04
1.756	16.12	55.04
1.756	16.13	55.04
1.757	16.10	55.04
1.758	16.10	55.04
1.758	16.10	55.04
1.759	16.08	55.04
1.760	16.09	55.04
1.760	16.07	55.04
1.761	16.07	55.04
1.762	16.07	55.04
1.762	16.05	55.03
1.763	16.05	55.04
1.764	16.04	55.03
1.764	16.03	55.03
1.765	16.03	55.03
1.766	16.02	55.03
1.766	16.01	55.03
1.767	16.01	55.03
1.768	15.99	55.03
1.770	15.99	55.03
1.771	15.98	55.03
1.772	15.96	55.03
1.774	15.96	55.03
1.775	15.94	55.03
1.777	15.93	55.03
1.779	15.93	55.03
1.780	15.90	55.03
1.781	15.90	55.03
1.782	15.89	55.03
1.783	15.87	55.03
1.783	15.87	55.03
1.784	15.85	55.03
1.786	15.83	55.03
1.788	15.83	55.03
1.790	15.78	55.03
