****************************************************************************************************
SERIE 25
****************************************************************************************************

Test ipotesi linearità_____________________________________
Covarianza = 0.37376
Indice Pearson = 0.99935 +/- 0.00146
Gradi di Liberta' = 613
	t = 684.290598324169
	p-value (due code) = 0.0

Parametri___________________________________________________
y = a + bx
a = -1.92025 +/- 0.02451
b = 28.55594 +/- 0.04565

Test bontà fit _____________________________________________
x         y         sy           y*            Chi-quadro   
0.63735   16.46000  0.00289      16.27984      3894.84088   
0.63776   16.43000  0.00289      16.29145      2303.56832   
0.63857   16.46000  0.00289      16.31471      2533.17915   
0.63939   16.48000  0.00289      16.33803      2418.78892   
0.64020   16.46000  0.00289      16.36140      1166.53529   
0.64103   16.49000  0.00289      16.38484      1326.97856   
0.64185   16.51000  0.00289      16.40834      1240.16016   
0.64267   16.55000  0.00289      16.43190      1673.74073   
0.64309   16.55000  0.00289      16.44370      1355.93593   
0.64350   16.54000  0.00289      16.45552      856.45959    
0.64392   16.60000  0.00289      16.46735      2111.50044   
0.64475   16.57000  0.00289      16.49106      747.75750    
0.64558   16.64000  0.00289      16.51483      1880.00724   
0.64641   16.63000  0.00289      16.53867      1001.01622   
0.64725   16.68000  0.00289      16.56256      1655.01415   
0.64809   16.68000  0.00289      16.58652      1048.65374   
0.64851   16.74000  0.00289      16.59852      2401.97908   
0.64893   16.70000  0.00289      16.61054      960.41999    
0.64977   16.77000  0.00289      16.63462      2199.35168   
0.65020   16.76000  0.00289      16.64668      1540.87290   
0.65104   16.79000  0.00289      16.67086      1703.34108   
0.65232   16.83000  0.00289      16.70724      1808.36954   
0.65359   16.85000  0.00289      16.74377      1354.28983   
0.65402   16.91000  0.00289      16.75597      2846.94475   
0.65445   16.92000  0.00289      16.76819      2765.37335   
0.65488   16.90000  0.00289      16.78043      1715.53485   
0.65574   16.90000  0.00289      16.80496      1083.93303   
0.65617   16.95000  0.00289      16.81725      2114.83595   
0.65703   16.94000  0.00289      16.84187      1155.58274   
0.65746   16.95000  0.00289      16.85420      1101.23513   
0.65789   16.94000  0.00289      16.86656      647.29725    
0.65833   16.95000  0.00289      16.87892      606.23208    
0.65876   16.99000  0.00289      16.89131      1168.83194   
0.65920   17.01000  0.00289      16.90371      1355.76607   
0.66007   17.03000  0.00289      16.92856      1234.86192   
0.66094   17.06000  0.00289      16.95347      1361.74423   
0.66181   17.05000  0.00289      16.97846      614.23577    
0.66313   17.08000  0.00289      17.01605      490.71730    
0.66401   17.13000  0.00289      17.04120      946.25086    
0.66489   17.16000  0.00289      17.06641      1050.98312   
0.66534   17.19000  0.00289      17.07905      1477.26034   
0.66667   17.21000  0.00289      17.11705      1036.85605   
0.66711   17.21000  0.00289      17.12975      772.88678    
0.66800   17.26000  0.00289      17.15520      1318.04582   
0.66845   17.28000  0.00289      17.16795      1506.68494   
0.66890   17.28000  0.00289      17.18072      1182.88301   
0.66979   17.32000  0.00289      17.20630      1551.23738   
0.67024   17.34000  0.00289      17.21912      1753.36338   
0.67114   17.35000  0.00289      17.24481      1327.71744   
0.67159   17.38000  0.00289      17.25768      1795.34262   
0.67204   17.36000  0.00289      17.27057      959.67422    
0.67249   17.41000  0.00289      17.28348      1920.93223   
0.67340   17.41000  0.00289      17.30934      1215.84891   
0.67385   17.40000  0.00289      17.32230      724.47965    
0.67431   17.42000  0.00289      17.33528      861.39581    
0.67522   17.45000  0.00289      17.36128      944.57907    
0.67568   17.43000  0.00289      17.37431      372.21020    
0.67659   17.46000  0.00289      17.40042      426.03559    
0.67705   17.50000  0.00289      17.41350      897.93948    
0.67797   17.51000  0.00289      17.43971      592.85001    
0.67843   17.52000  0.00289      17.45285      541.15589    
0.67935   17.56000  0.00289      17.47917      784.05080    
0.67981   17.58000  0.00289      17.49236      921.77113    
0.68027   17.59000  0.00289      17.50556      855.57090    
